author,title,name,location,ecosystem,date,state,attribute,value
zelnik; igor; gregoric; neza; tratnik; ana,diversity of macroinvertebrates positively correlates with diversity of macrophytes in karst ponds,velika planina,se alps (slovenia),karst ponds,,,tp,220.0
zelnik; igor; gregoric; neza; tratnik; ana,diversity of macroinvertebrates positively correlates with diversity of macrophytes in karst ponds,velika planina,se alps (slovenia),karst ponds,,,tp,200.0
fontanarrosa,aquatic insect assemblages of man-made permanent ponds; buenos aires city; argentina,p1,,pond,,,tp,60.0
fontanarrosa,aquatic insect assemblages of man-made permanent ponds; buenos aires city; argentina,p2,,pond,,,tp,120.0
fontanarrosa,aquatic insect assemblages of man-made permanent ponds; buenos aires city; argentina,p3,,pond,,,tp,40.0
fontanarrosa,aquatic insect assemblages of man-made permanent ponds; buenos aires city; argentina,p4,,pond,,,tp,190.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,1,northern poland,pond,,,tp,332.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,2,northern poland,pond,,,tp,114.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,3,northern poland,pond,,,tp,728.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,4,northern poland,pond,,,tp,151.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,5,northern poland,pond,,,tp,141.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,6,northern poland,pond,,,tp,119.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,7,northern poland,pond,,,tp,154.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,8,northern poland,pond,,,tp,151.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,9,northern poland,pond,,,tp,171.0
mimouni; ea; pinel-alloul; b; beisner; be; legendre; p,summer assessment of zooplankton biodiversity and environmental control in urban waterbodies on the island of montreal,10,northern poland,pond,,,tp,190.0
pittman,sediment organic carbon distribution in 4 small northern missouri impoundments: implications for sampling and carbon sequestration,jamesport,northern missouri,small impoundment,,,tp,146.0
pittman,sediment organic carbon distribution in 4 small northern missouri impoundments: implications for sampling and carbon sequestration,lick creek,northern missouri,small impoundment,,,tp,24.0
pittman,sediment organic carbon distribution in 4 small northern missouri impoundments: implications for sampling and carbon sequestration,worth county,northern missouri,small impoundment,,,tp,62.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,1,ronnebaeksholm; zealand; denmark,small lake,,,tp,98.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,2,ronnebaeksholm; zealand; denmark,small lake,,,tp,477.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,3,ronnebaeksholm; zealand; denmark,small lake,,,tp,28.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,4,ronnebaeksholm; zealand; denmark,small lake,,,tp,23.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,5,ronnebaeksholm; zealand; denmark,small lake,,,tp,46.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,6,ronnebaeksholm; zealand; denmark,small lake,,,tp,48.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,7,ronnebaeksholm; zealand; denmark,small lake,,,tp,20.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,8,ronnebaeksholm; zealand; denmark,small lake,,,tp,45.0
martinsen; kenneth thoro; andersen; mikkel rene; sand-jensen; kaj,water temperature dynamics and the prevalence of daytime stratification in small temperate shallow lakes,9,ronnebaeksholm; zealand; denmark,small lake,,,tp,149.0
steiner; cf; roy; ah,seasonal succession in fishless ponds: effects of enrichment and invertebrate predators on zooplankton community structure,p14,w. k. kellogg biological station; hickory corners; michigan; usa,pond,,,tp,15.3
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,son morell,menorca; balearic islands; western mediterranean,temporary pond,,,tp,1003.0
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,curniola,menorca; balearic islands; western mediterranean,temporary pond,,,tp,410.0
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,verda d'algaiarens,menorca; balearic islands; western mediterranean,temporary pond,,,tp,50.0
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,torrellafuda,menorca; balearic islands; western mediterranean,temporary pond,,,tp,1360.0
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,mal lloc,menorca; balearic islands; western mediterranean,temporary pond,,,tp,430.0
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,armaris,menorca; balearic islands; western mediterranean,temporary pond,,,tp,40.0
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,sa mesquida,menorca; balearic islands; western mediterranean,temporary pond,,,tp,20.0
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,cap negre,menorca; balearic islands; western mediterranean,temporary pond,,,tp,50.0
obrador; biel; von schiller; daniel; marce; rafael; gomez-gener; lluis; koschorreck; matthias; borrego; carles; catalan; nuria,dry habitats sustain high co2 emissions from temporary ponds across seasons,marina curniola,menorca; balearic islands; western mediterranean,temporary pond,,,tp,40.0
eskinazi-sant'anna; eneida maria; pace; michael l.,the potential of the zooplankton resting-stage bank to restore communities in permanent and temporary waterbodies,carioca lake,minas gerais; southeast brazil,permanent lake,,,tp,12.9
eskinazi-sant'anna; eneida maria; pace; michael l.,the potential of the zooplankton resting-stage bank to restore communities in permanent and temporary waterbodies,coutos,brazil,temporary lake/seasonal pond,,,tp,11.4
eskinazi-sant'anna; eneida maria; pace; michael l.,the potential of the zooplankton resting-stage bank to restore communities in permanent and temporary waterbodies,seca,brazil,temporary lake,,,tp,11.3
sepulveda-jauregui; armando; martinez-cruz; karla; lau; maximilian; casper; peter,assessment of methane and carbon dioxide emissions in two sub-basins of a small acidic bog lake artificially divided 30 years ago,grosse fuchskuhle ne,mecklenburg-brandenburg lake district,small acidic bog lake,,,tp,27.0
sepulveda-jauregui; armando; martinez-cruz; karla; lau; maximilian; casper; peter,assessment of methane and carbon dioxide emissions in two sub-basins of a small acidic bog lake artificially divided 30 years ago,grosse fuchskuhle sw,mecklenburg-brandenburg lake district,small acidic bog lake,,,tp,63.0
kuczynska-kippen; n.; basinska; a. m.; swidnicki; k.,specificity of zooplankton distribution in meteorite crater ponds (morasko; poland),meteor1,western poland,meteorite crater ponds,,,chla,28.827
kuczynska-kippen; n.; basinska; a. m.; swidnicki; k.,specificity of zooplankton distribution in meteorite crater ponds (morasko; poland),meteor2,western poland,meteorite crater ponds,,,chla,15.64
kuczynska-kippen; n.; basinska; a. m.; swidnicki; k.,specificity of zooplankton distribution in meteorite crater ponds (morasko; poland),meteor3,western poland,meteorite crater ponds,,,chla,8.15
kuczynska-kippen; n.; basinska; a. m.; swidnicki; k.,specificity of zooplankton distribution in meteorite crater ponds (morasko; poland),meteor4,western poland,meteorite crater ponds,,,chla,29.94
staehr,lake metabolism scales with lake morphometry and catchment conditions,agerso,denmark,lakes,,,chla,7.7
staehr,lake metabolism scales with lake morphometry and catchment conditions,agertoften,denmark,lakes,,,chla,23.9
staehr,lake metabolism scales with lake morphometry and catchment conditions,badstuedam,denmark,lakes,,,chla,7.6
staehr,lake metabolism scales with lake morphometry and catchment conditions,bollemose,denmark,lakes,,,chla,28.4
staehr,lake metabolism scales with lake morphometry and catchment conditions,favrholm,denmark,lakes,,,chla,27.6
staehr,lake metabolism scales with lake morphometry and catchment conditions,fugl so,denmark,lakes,,,chla,8.6
staehr,lake metabolism scales with lake morphometry and catchment conditions,funkedam,denmark,lakes,,,chla,6.1
staehr,lake metabolism scales with lake morphometry and catchment conditions,fonstrupdam,denmark,lakes,,,chla,8.3
